0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-0.35865100	-0.64134900	0.35865100	-0.16731900	-0.19133100	-0.05113260	0.05113260	-0.05613350	-0.05756540	-0.05613350	-0.05613350	-0.02649990	0.00000000	0.02649990	0.00000000	-0.11129400	0.00259635	0.00000000	0.01131240	0.01259120	0.00259635	0.01131240	0.00431072	0.00245706	0.00714099	0.01259120	0.00091680	0.00100301	-0.00142504	-0.00142504	0.00190179	0.00098389	0.00098389	0.00098389	0.00098389	-0.00082042	0.00147681	0.00032750	0.00016375	0.00016375	-0.00109939	0.00257620	-0.00257620	-0.00023019	-0.00042497	-0.00044423	-0.00042497	-0.00042497	-0.01923740	-0.00468635	0.00057804	0.00023019	-0.00091680	0.00245706	0.00013588	0.00159319	0.00017273	0.00017273	-0.00017273	0.00009975	0.00010064	-0.00066376	-0.00402259	0.00010064	0.00010039	0.00010000	0.00010000	0.00010020	0.00010020	0.00013588	0.00013588	0.00007548	0.00006039	0.00002443	0.00003596	0.00001540	0.00002055	0.00002443	0.00000924	0.00011282	0.00011282	0.00002073	0.00002058	0.00002446	0.00002021	0.00002021	0.00001680	0.00000766	0.00000766	0.00000766	0.00002276	0.00002008	0.00000614	0.00002217	-0.00001603	0.00002003	0.00002103	-0.00001680	-0.00002021	0.00001422	0.00001295	-0.00000602	0.00001897	-0.00001579	-0.00001089	-0.00001092	0.00005881	-0.00005881	0.00010779	-0.00004898	-0.00035215	-0.00020383	0.00001089	0.00000000	-0.00010133	-0.00025082	0.00001205	-0.00007139	-0.00016683	0.00008850	0.00007217	-0.00016375	0.00000000	-0.00016375	0.00007217	0.00003963	0.00004966	-0.00003963	0.00003963	0.00001186	0.00004674	0.00002159	0.00002115	0.00002115	0.00002115	-0.00000186	-0.00000186	-0.00000407	-0.00000407	-0.00010133	0.00000970	0.00000216	0.00000123	0.00000093	0.00000093	0.00000108	0.00000108	0.00000000	0.00000000	0.00000108	0.00000144	0.00000046	0.00000009	0.00000017	0.00000026	0.00000026	0.00000068	0.00000068	0.00000040	0.00000040	0.00000040	0.00000235	-0.00000082	-0.00000073	-0.00000073	0.00000407	-0.00000186	-0.00000186	0.00000000	0.00000000	0.00000000	-0.00000068	-0.00000068	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00023019
-0.84778000	-0.15222000	-0.15222000	0.07101450	0.08120570	0.02170190	-0.02170190	0.02382440	0.02443210	0.02382440	0.02382440	0.01124720	0.00000000	-0.01124720	0.00000000	0.04723600	-0.00110195	0.00000000	-0.00480127	-0.00534400	-0.00110195	-0.00480127	-0.00182957	-0.00104284	-0.00303081	-0.00534400	-0.00038911	-0.00042570	0.00060482	0.00060482	-0.00080717	-0.00041759	-0.00041759	-0.00041759	-0.00041759	0.00034821	-0.00062679	-0.00013900	-0.00006950	-0.00006950	0.00046661	-0.00109340	0.00109340	0.00009770	0.00018037	0.00018854	0.00018037	0.00018037	0.00816481	0.00198900	-0.00024533	-0.00009770	0.00038911	-0.00104284	-0.00005767	-0.00067619	-0.00007331	-0.00007331	0.00007331	-0.00004233	-0.00004272	0.00028172	0.00170729	-0.00004272	-0.00004261	-0.00004244	-0.00004244	-0.00004253	-0.00004253	-0.00005767	-0.00005767	-0.00003204	-0.00002563	-0.00001037	-0.00001526	-0.00000654	-0.00000872	-0.00001037	-0.00000392	-0.00004788	-0.00004788	-0.00000880	-0.00000874	-0.00001038	-0.00000858	-0.00000858	-0.00000713	-0.00000325	-0.00000325	-0.00000325	-0.00000966	-0.00000852	-0.00000260	-0.00000941	0.00000680	-0.00000850	-0.00000893	0.00000713	0.00000858	-0.00000604	-0.00000550	0.00000255	-0.00000805	0.00000670	0.00000462	0.00000463	-0.00002496	0.00002496	-0.00004575	0.00002079	0.00014946	0.00008651	-0.00000462	0.00000000	0.00004301	0.00010645	-0.00000511	0.00003030	0.00007081	-0.00003756	-0.00003063	0.00006950	0.00000000	0.00006950	-0.00003063	-0.00001682	-0.00002108	0.00001682	-0.00001682	-0.00000503	-0.00001984	-0.00000916	-0.00000897	-0.00000897	-0.00000897	0.00000079	0.00000079	0.00000173	0.00000173	0.00004301	-0.00000412	-0.00000092	-0.00000052	-0.00000039	-0.00000039	-0.00000046	-0.00000046	0.00000000	0.00000000	-0.00000046	-0.00000061	-0.00000020	-0.00000004	-0.00000007	-0.00000011	-0.00000011	-0.00000029	-0.00000029	-0.00000017	-0.00000017	-0.00000017	-0.00000100	0.00000035	0.00000031	0.00000031	-0.00000173	0.00000079	0.00000079	0.00000000	0.00000000	0.00000000	0.00000029	0.00000029	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	-0.00009770
-0.63685100	-0.36314900	-0.36314900	-0.19778800	-0.43906200	0.21933000	0.78067000	0.14496900	0.12991500	0.14496900	0.14496900	0.06672410	0.00000000	-0.06672410	0.00000000	0.35267400	-0.00342932	0.00000000	-0.03011370	-0.03318110	-0.00342932	-0.03011370	-0.01047610	-0.00608775	-0.01697920	-0.03318110	-0.00233002	-0.00254823	0.00329895	0.00329895	-0.00474348	-0.00243365	-0.00243365	-0.00243365	-0.00243365	0.00209893	-0.00369549	-0.00083709	-0.00041855	-0.00041855	0.00277931	-0.00647480	0.00647480	0.00058077	0.00107777	0.00112077	0.00107777	0.00107777	0.04858100	0.01166830	-0.00147045	-0.00058077	0.00233002	-0.00608775	-0.00033556	-0.00397676	-0.00043116	-0.00043116	0.00043116	-0.00024580	-0.00024802	0.00166647	0.01000190	-0.00024802	-0.00024738	-0.00024644	-0.00024644	-0.00024691	-0.00024691	-0.00033556	-0.00033556	-0.00018661	-0.00014895	-0.00006059	-0.00008836	-0.00003570	-0.00005265	-0.00006059	-0.00002046	-0.00027993	-0.00027993	-0.00005143	-0.00005107	-0.00006069	-0.00005016	-0.00005016	-0.00004168	-0.00001902	-0.00001902	-0.00001902	-0.00005647	-0.00004982	-0.00001523	-0.00005501	0.00003978	-0.00004969	-0.00005218	0.00004168	0.00005016	-0.00003529	-0.00003213	0.00001493	-0.00004706	0.00003918	0.00002703	0.00002709	-0.00014593	0.00014593	-0.00026746	0.00012154	0.00089326	0.00050575	-0.00002703	0.00000000	0.00025762	0.00063564	-0.00002990	0.00018277	0.00042660	-0.00022610	-0.00018439	0.00041855	0.00000000	0.00041855	-0.00018439	-0.00010107	-0.00012665	0.00010107	-0.00010107	-0.00003015	-0.00011882	-0.00005488	-0.00005376	-0.00005376	-0.00005376	0.00000472	0.00000472	0.00001036	0.00001035	0.00025762	-0.00002465	-0.00000550	-0.00000313	-0.00000237	-0.00000237	-0.00000275	-0.00000275	0.00000000	0.00000000	-0.00000275	-0.00000366	-0.00000117	-0.00000023	-0.00000044	-0.00000067	-0.00000067	-0.00000173	-0.00000172	-0.00000102	-0.00000102	-0.00000102	-0.00000599	0.00000209	0.00000185	0.00000185	-0.00001036	0.00000472	0.00000472	0.00000000	0.00000000	0.00000000	0.00000173	0.00000173	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	-0.00058077
-0.64093500	-0.35906500	-0.35906500	-0.19258300	-0.44835200	0.14742600	-0.14742600	0.16184500	0.16597300	0.16184500	0.16184500	0.07640480	0.00000000	-0.07640480	0.00000000	0.32088500	-0.00748582	0.00000000	-0.03261610	-0.03630290	-0.00748582	-0.03261610	-0.01242870	-0.00708422	-0.02058900	-0.03630290	-0.00264334	-0.00289188	0.00410869	0.00410869	-0.00548327	-0.00283674	-0.00283674	-0.00283674	-0.00283674	0.00236545	-0.00425795	-0.00094425	-0.00047213	-0.00047213	0.00316977	-0.00742771	0.00742771	0.00066369	0.00122527	0.00128080	0.00122527	0.00122527	0.05546540	0.01351170	-0.00166661	-0.00066369	0.00264334	-0.00708422	-0.00039176	-0.00459349	-0.00049803	-0.00049803	0.00049803	-0.00028759	-0.00029018	0.00191377	0.01159800	-0.00029018	-0.00028943	-0.00028833	-0.00028833	-0.00028888	-0.00028888	-0.00039176	-0.00039176	-0.00021764	-0.00017412	-0.00007044	-0.00010368	-0.00004442	-0.00005926	-0.00007044	-0.00002665	-0.00032527	-0.00032527	-0.00005976	-0.00005935	-0.00007052	-0.00005828	-0.00005828	-0.00004843	-0.00002210	-0.00002210	-0.00002210	-0.00006561	-0.00005789	-0.00001769	-0.00006392	0.00004623	-0.00005774	-0.00006064	0.00004843	0.00005828	-0.00004101	-0.00003733	0.00001735	-0.00005469	0.00004553	0.00003140	0.00003148	-0.00016956	0.00016956	-0.00031078	0.00014122	0.00101532	0.00058767	-0.00003140	0.00000000	0.00029216	0.00072315	-0.00003474	0.00020582	0.00048101	-0.00025516	-0.00020808	0.00047213	0.00000000	0.00047213	-0.00020808	-0.00011425	-0.00014317	0.00011425	-0.00011425	-0.00003420	-0.00013476	-0.00006224	-0.00006097	-0.00006097	-0.00006097	0.00000535	0.00000536	0.00001175	0.00001174	0.00029216	-0.00002796	-0.00000624	-0.00000356	-0.00000268	-0.00000268	-0.00000312	-0.00000312	0.00000000	0.00000000	-0.00000312	-0.00000415	-0.00000133	-0.00000026	-0.00000050	-0.00000076	-0.00000076	-0.00000196	-0.00000196	-0.00000116	-0.00000116	-0.00000116	-0.00000679	0.00000237	0.00000210	0.00000210	-0.00001175	0.00000536	0.00000535	0.00000000	0.00000000	0.00000000	0.00000196	0.00000196	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	-0.00066369
-0.61059300	-0.38940700	-0.38940700	-0.23125100	-0.37934200	0.03322790	-0.03322790	-0.46719900	0.03740820	0.53280100	0.53280100	0.01722070	0.00000000	-0.01722070	0.00000000	0.07232340	-0.00168721	0.00000000	-0.00735125	-0.00818223	-0.00168721	-0.00735125	-0.00280127	-0.00159669	-0.00464050	-0.00818223	-0.00059578	-0.00065179	0.00092605	0.00092605	-0.00123586	-0.00063937	-0.00063937	-0.00063937	-0.00063937	0.00053314	-0.00095969	-0.00021282	-0.00010641	-0.00010641	0.00071443	-0.00167411	0.00167411	0.00014959	0.00027616	0.00028868	0.00027616	0.00027616	0.01250120	0.00304538	-0.00037563	-0.00014959	0.00059578	-0.00159669	-0.00008830	-0.00103531	-0.00011225	-0.00011225	0.00011225	-0.00006482	-0.00006540	0.00043134	0.00261404	-0.00006540	-0.00006523	-0.00006499	-0.00006499	-0.00006511	-0.00006511	-0.00008830	-0.00008830	-0.00004905	-0.00003924	-0.00001588	-0.00002337	-0.00001001	-0.00001336	-0.00001588	-0.00000601	-0.00007331	-0.00007331	-0.00001347	-0.00001338	-0.00001590	-0.00001314	-0.00001314	-0.00001092	-0.00000498	-0.00000498	-0.00000498	-0.00001479	-0.00001305	-0.00000399	-0.00001441	0.00001042	-0.00001301	-0.00001367	0.00001092	0.00001314	-0.00000924	-0.00000841	0.00000391	-0.00001233	0.00001026	0.00000708	0.00000709	-0.00003822	0.00003822	-0.00007005	0.00003183	0.00022884	0.00013245	-0.00000708	0.00000000	0.00006585	0.00016299	-0.00000783	0.00004639	0.00010841	-0.00005751	-0.00004690	0.00010641	0.00000000	0.00010641	-0.00004690	-0.00002575	-0.00003227	0.00002575	-0.00002575	-0.00000771	-0.00003037	-0.00001403	-0.00001374	-0.00001374	-0.00001374	0.00000121	0.00000121	0.00000265	0.00000265	0.00006585	-0.00000630	-0.00000141	-0.00000080	-0.00000060	-0.00000060	-0.00000070	-0.00000070	0.00000000	0.00000000	-0.00000070	-0.00000094	-0.00000030	-0.00000006	-0.00000011	-0.00000017	-0.00000017	-0.00000044	-0.00000044	-0.00000026	-0.00000026	-0.00000026	-0.00000153	0.00000053	0.00000047	0.00000047	-0.00000265	0.00000121	0.00000121	0.00000000	0.00000000	0.00000000	0.00000044	0.00000044	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	-0.00014959
-0.59890500	-0.40109500	-0.40109500	-0.24614500	-0.35276000	-0.01075940	0.01075940	-0.32431200	-0.01211300	-0.32431200	0.67568800	-0.00557615	0.00000000	0.00557615	0.00000000	-0.02341870	0.00054633	0.00000000	0.00238037	0.00264945	0.00054633	0.00238037	0.00090707	0.00051702	0.00150262	0.00264945	0.00019292	0.00021105	-0.00029986	-0.00029986	0.00040018	0.00020703	0.00020703	0.00020703	0.00020703	-0.00017264	0.00031075	0.00006891	0.00003446	0.00003446	-0.00023134	0.00054209	-0.00054209	-0.00004844	-0.00008942	-0.00009347	-0.00008942	-0.00008942	-0.00404795	-0.00098611	0.00012163	0.00004844	-0.00019292	0.00051702	0.00002859	0.00033524	0.00003635	0.00003635	-0.00003635	0.00002099	0.00002118	-0.00013967	-0.00084644	0.00002118	0.00002112	0.00002104	0.00002104	0.00002108	0.00002108	0.00002859	0.00002859	0.00001588	0.00001271	0.00000514	0.00000757	0.00000324	0.00000432	0.00000514	0.00000194	0.00002374	0.00002374	0.00000436	0.00000433	0.00000515	0.00000425	0.00000425	0.00000353	0.00000161	0.00000161	0.00000161	0.00000479	0.00000422	0.00000129	0.00000467	-0.00000337	0.00000421	0.00000443	-0.00000353	-0.00000425	0.00000299	0.00000272	-0.00000127	0.00000399	-0.00000332	-0.00000229	-0.00000230	0.00001237	-0.00001237	0.00002268	-0.00001031	-0.00007410	-0.00004289	0.00000229	0.00000000	-0.00002132	-0.00005278	0.00000254	-0.00001502	-0.00003510	0.00001862	0.00001519	-0.00003446	0.00000000	-0.00003446	0.00001519	0.00000834	0.00001045	-0.00000834	0.00000834	0.00000250	0.00000983	0.00000454	0.00000445	0.00000445	0.00000445	-0.00000039	-0.00000039	-0.00000086	-0.00000086	-0.00002132	0.00000204	0.00000046	0.00000026	0.00000020	0.00000020	0.00000023	0.00000023	0.00000000	0.00000000	0.00000023	0.00000030	0.00000010	0.00000002	0.00000004	0.00000006	0.00000006	0.00000014	0.00000014	0.00000008	0.00000008	0.00000008	0.00000050	-0.00000017	-0.00000015	-0.00000015	0.00000086	-0.00000039	-0.00000039	0.00000000	0.00000000	0.00000000	-0.00000014	-0.00000014	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00004844
-0.63385300	-0.36614700	-0.36614700	-0.20160900	-0.43224400	0.11503600	-0.11503600	0.13258100	0.12950800	0.13258100	0.13258100	0.19063200	0.00000000	0.80936800	0.00000000	0.28532700	-0.04078370	0.00000000	-0.06978260	-0.08006550	-0.04078370	-0.06978260	-0.03369760	-0.01837860	-0.05849010	-0.08006550	-0.00644157	-0.00705348	0.01230790	0.01230790	-0.01400130	-0.00738836	-0.00738836	-0.00738836	-0.00738836	0.00566580	-0.01078700	-0.00226715	-0.00113357	-0.00113357	0.00782925	-0.01861630	0.01861630	0.00164763	0.00300202	0.00317960	0.00300202	0.00300202	0.13736800	0.03464700	-0.00405147	-0.00164763	0.00644157	-0.01837860	-0.00102408	-0.01170780	-0.00126936	-0.00126936	0.00126936	-0.00075557	-0.00076238	0.00480917	0.02983780	-0.00076238	-0.00076042	-0.00075752	-0.00075752	-0.00075897	-0.00075897	-0.00102408	-0.00102408	-0.00056757	-0.00045651	-0.00018231	-0.00027420	-0.00013274	-0.00014146	-0.00018231	-0.00008653	-0.00084092	-0.00084092	-0.00015449	-0.00015342	-0.00018233	-0.00015067	-0.00015067	-0.00012520	-0.00005712	-0.00005712	-0.00005712	-0.00016963	-0.00014966	-0.00004574	-0.00016525	0.00011951	-0.00014927	-0.00015676	0.00012520	0.00015067	-0.00010602	-0.00009652	0.00004486	-0.00014138	0.00011770	0.00008119	0.00008137	-0.00043837	0.00043837	-0.00080347	0.00036510	0.00248642	0.00151929	-0.00008119	0.00000000	0.00071136	0.00177505	-0.00008984	0.00049202	0.00115361	-0.00061335	-0.00050019	0.00113357	0.00000000	0.00113357	-0.00050019	-0.00027585	-0.00034567	0.00027585	-0.00027585	-0.00008326	-0.00032811	-0.00015155	-0.00014844	-0.00014844	-0.00014844	0.00001303	0.00001304	0.00002860	0.00002859	0.00071136	-0.00006807	-0.00001519	-0.00000866	-0.00000653	-0.00000653	-0.00000760	-0.00000759	0.00000000	0.00000000	-0.00000759	-0.00001011	-0.00000323	-0.00000064	-0.00000121	-0.00000185	-0.00000185	-0.00000478	-0.00000476	-0.00000282	-0.00000282	-0.00000282	-0.00001653	0.00000577	0.00000511	0.00000511	-0.00002860	0.00001304	0.00001303	0.00000000	0.00000000	0.00000000	0.00000478	0.00000478	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	-0.00164763
-0.63385300	-0.36614700	-0.36614700	-0.20160900	-0.43224400	0.11503600	-0.11503600	0.13258100	0.12950800	0.13258100	0.13258100	0.19063200	-1.00000000	0.80936800	0.00000000	0.28532700	-0.04078370	0.00000000	-0.06978260	-0.08006550	-0.04078370	-0.06978260	-0.03369760	-0.01837860	-0.05849010	-0.08006550	-0.00644157	-0.00705348	0.01230790	0.01230790	-0.01400130	-0.00738836	-0.00738836	-0.00738836	-0.00738836	0.00566580	-0.01078700	-0.00226715	-0.00113357	-0.00113357	0.00782925	-0.01861630	0.01861630	0.00164763	0.00300202	0.00317960	0.00300202	0.00300202	0.13736800	0.03464700	-0.00405147	-0.00164763	0.00644157	-0.01837860	-0.00102408	-0.01170780	-0.00126936	-0.00126936	0.00126936	-0.00075557	-0.00076238	0.00480917	0.02983780	-0.00076238	-0.00076042	-0.00075752	-0.00075752	-0.00075897	-0.00075897	-0.00102408	-0.00102408	-0.00056757	-0.00045651	-0.00018231	-0.00027420	-0.00013274	-0.00014146	-0.00018231	-0.00008653	-0.00084092	-0.00084092	-0.00015449	-0.00015342	-0.00018233	-0.00015067	-0.00015067	-0.00012520	-0.00005712	-0.00005712	-0.00005712	-0.00016963	-0.00014966	-0.00004574	-0.00016525	0.00011951	-0.00014927	-0.00015676	0.00012520	0.00015067	-0.00010602	-0.00009652	0.00004486	-0.00014138	0.00011770	0.00008119	0.00008137	-0.00043837	0.00043837	-0.00080347	0.00036510	0.00248642	0.00151929	-0.00008119	0.00000000	0.00071136	0.00177505	-0.00008984	0.00049202	0.00115361	-0.00061335	-0.00050019	0.00113357	0.00000000	0.00113357	-0.00050019	-0.00027585	-0.00034567	0.00027585	-0.00027585	-0.00008326	-0.00032811	-0.00015155	-0.00014844	-0.00014844	-0.00014844	0.00001303	0.00001304	0.00002860	0.00002859	0.00071136	-0.00006807	-0.00001519	-0.00000866	-0.00000653	-0.00000653	-0.00000760	-0.00000759	0.00000000	0.00000000	-0.00000759	-0.00001011	-0.00000323	-0.00000064	-0.00000121	-0.00000185	-0.00000185	-0.00000478	-0.00000476	-0.00000282	-0.00000282	-0.00000282	-0.00001653	0.00000577	0.00000511	0.00000511	-0.00002860	0.00001304	0.00001303	0.00000000	0.00000000	0.00000000	0.00000478	0.00000478	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	-0.00164763
-0.63385300	-0.36614700	-0.36614700	-0.20160900	-0.43224400	0.11503600	-0.11503600	0.13258100	0.12950800	0.13258100	0.13258100	0.19063200	-1.00000000	0.80936800	-1.00000000	0.28532700	-0.04078370	0.00000000	-0.06978260	-0.08006550	-0.04078370	-0.06978260	-0.03369760	-0.01837860	-0.05849010	-0.08006550	-0.00644157	-0.00705348	0.01230790	0.01230790	-0.01400130	-0.00738836	-0.00738836	-0.00738836	-0.00738836	0.00566580	-0.01078700	-0.00226715	-0.00113357	-0.00113357	0.00782925	-0.01861630	0.01861630	0.00164763	0.00300202	0.00317960	0.00300202	0.00300202	0.13736800	0.03464700	-0.00405147	-0.00164763	0.00644157	-0.01837860	-0.00102408	-0.01170780	-0.00126936	-0.00126936	0.00126936	-0.00075557	-0.00076238	0.00480917	0.02983780	-0.00076238	-0.00076042	-0.00075752	-0.00075752	-0.00075897	-0.00075897	-0.00102408	-0.00102408	-0.00056757	-0.00045651	-0.00018231	-0.00027420	-0.00013274	-0.00014146	-0.00018231	-0.00008653	-0.00084092	-0.00084092	-0.00015449	-0.00015342	-0.00018233	-0.00015067	-0.00015067	-0.00012520	-0.00005712	-0.00005712	-0.00005712	-0.00016963	-0.00014966	-0.00004574	-0.00016525	0.00011951	-0.00014927	-0.00015676	0.00012520	0.00015067	-0.00010602	-0.00009652	0.00004486	-0.00014138	0.00011770	0.00008119	0.00008137	-0.00043837	0.00043837	-0.00080347	0.00036510	0.00248642	0.00151929	-0.00008119	0.00000000	0.00071136	0.00177505	-0.00008984	0.00049202	0.00115361	-0.00061335	-0.00050019	0.00113357	0.00000000	0.00113357	-0.00050019	-0.00027585	-0.00034567	0.00027585	-0.00027585	-0.00008326	-0.00032811	-0.00015155	-0.00014844	-0.00014844	-0.00014844	0.00001303	0.00001304	0.00002860	0.00002859	0.00071136	-0.00006807	-0.00001519	-0.00000866	-0.00000653	-0.00000653	-0.00000760	-0.00000759	0.00000000	0.00000000	-0.00000759	-0.00001011	-0.00000323	-0.00000064	-0.00000121	-0.00000185	-0.00000185	-0.00000478	-0.00000476	-0.00000282	-0.00000282	-0.00000282	-0.00001653	0.00000577	0.00000511	0.00000511	-0.00002860	0.00001304	0.00001303	0.00000000	0.00000000	0.00000000	0.00000478	0.00000478	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	-0.00164763
